Emoji	Name	Group	Subgroup	Code Point	Code	Status
👩🏿‍❤️‍💋‍👨🏼	Kiss: Woman, man, dark skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👨🏼	Kiss: Woman, man, dark skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👨🏽	Kiss: Woman, man, dark skin tone, medium skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👨🏽	Kiss: Woman, man, dark skin tone, medium skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👨🏾	Kiss: Woman, man, dark skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👨🏾	Kiss: Woman, man, dark skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👨🏿	Kiss: Woman, man, dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👨🏿	Kiss: Woman, man, dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF	E13.1	Minimally Qualified
👨🏻‍❤️‍💋‍👨🏻	Kiss: Man, man, light skin tone	People & Body	Family	1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB	E13.1	Fully Qualified
👨🏻‍❤‍💋‍👨🏻	Kiss: Man, man, light skin tone	People & Body	Family	1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FB	E13.1	Minimally Qualified
👨🏻‍❤️‍💋‍👨🏼	Kiss: Man, man, light skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC	E13.1	Fully Qualified
👨🏻‍❤‍💋‍👨🏼	Kiss: Man, man, light skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FC	E13.1	Minimally Qualified
👨🏻‍❤️‍💋‍👨🏽	Kiss: Man, man, light skin tone, medium skin tone	People & Body	Family	1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD	E13.1	Fully Qualified
👨🏻‍❤‍💋‍👨🏽	Kiss: Man, man, light skin tone, medium skin tone	People & Body	Family	1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FD	E13.1	Minimally Qualified
👨🏻‍❤️‍💋‍👨🏾	Kiss: Man, man, light skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE	E13.1	Fully Qualified
👨🏻‍❤‍💋‍👨🏾	Kiss: Man, man, light skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FE	E13.1	Minimally Qualified
👨🏻‍❤️‍💋‍👨🏿	Kiss: Man, man, light skin tone, dark skin tone	People & Body	Family	1F468 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF	E13.1	Fully Qualified
👨🏻‍❤‍💋‍👨🏿	Kiss: Man, man, light skin tone, dark skin tone	People & Body	Family	1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FF	E13.1	Minimally Qualified
👨🏼‍❤️‍💋‍👨🏻	Kiss: Man, man, medium-light skin tone, light skin tone	People & Body	Family	1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB	E13.1	Fully Qualified
👨🏼‍❤‍💋‍👨🏻	Kiss: Man, man, medium-light skin tone, light skin tone	People & Body	Family	1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB	E13.1	Minimally Qualified
👨🏼‍❤️‍💋‍👨🏼	Kiss: Man, man, medium-light skin tone	People & Body	Family	1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC	E13.1	Fully Qualified
👨🏼‍❤‍💋‍👨🏼	Kiss: Man, man, medium-light skin tone	People & Body	Family	1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC	E13.1	Minimally Qualified
👨🏼‍❤️‍💋‍👨🏽	Kiss: Man, man, medium-light skin tone, medium skin tone	People & Body	Family	1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD	E13.1	Fully Qualified
👨🏼‍❤‍💋‍👨🏽	Kiss: Man, man, medium-light skin tone, medium skin tone	People & Body	Family	1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD	E13.1	Minimally Qualified
👨🏼‍❤️‍💋‍👨🏾	Kiss: Man, man, medium-light skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE	E13.1	Fully Qualified
👨🏼‍❤‍💋‍👨🏾	Kiss: Man, man, medium-light skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE	E13.1	Minimally Qualified
👨🏼‍❤️‍💋‍👨🏿	Kiss: Man, man, medium-light skin tone, dark skin tone	People & Body	Family	1F468 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF	E13.1	Fully Qualified
👨🏼‍❤‍💋‍👨🏿	Kiss: Man, man, medium-light skin tone, dark skin tone	People & Body	Family	1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF	E13.1	Minimally Qualified
👨🏽‍❤️‍💋‍👨🏻	Kiss: Man, man, medium skin tone, light skin tone	People & Body	Family	1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB	E13.1	Fully Qualified
👨🏽‍❤‍💋‍👨🏻	Kiss: Man, man, medium skin tone, light skin tone	People & Body	Family	1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB	E13.1	Minimally Qualified
👨🏽‍❤️‍💋‍👨🏼	Kiss: Man, man, medium skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC	E13.1	Fully Qualified
👨🏽‍❤‍💋‍👨🏼	Kiss: Man, man, medium skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC	E13.1	Minimally Qualified
👨🏽‍❤️‍💋‍👨🏽	Kiss: Man, man, medium skin tone	People & Body	Family	1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD	E13.1	Fully Qualified
👨🏽‍❤‍💋‍👨🏽	Kiss: Man, man, medium skin tone	People & Body	Family	1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD	E13.1	Minimally Qualified
👨🏽‍❤️‍💋‍👨🏾	Kiss: Man, man, medium skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE	E13.1	Fully Qualified
👨🏽‍❤‍💋‍👨🏾	Kiss: Man, man, medium skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE	E13.1	Minimally Qualified
👨🏽‍❤️‍💋‍👨🏿	Kiss: Man, man, medium skin tone, dark skin tone	People & Body	Family	1F468 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF	E13.1	Fully Qualified
👨🏽‍❤‍💋‍👨🏿	Kiss: Man, man, medium skin tone, dark skin tone	People & Body	Family	1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF	E13.1	Minimally Qualified
👨🏾‍❤️‍💋‍👨🏻	Kiss: Man, man, medium-dark skin tone, light skin tone	People & Body	Family	1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB	E13.1	Fully Qualified
👨🏾‍❤‍💋‍👨🏻	Kiss: Man, man, medium-dark skin tone, light skin tone	People & Body	Family	1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB	E13.1	Minimally Qualified
👨🏾‍❤️‍💋‍👨🏼	Kiss: Man, man, medium-dark skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC	E13.1	Fully Qualified
👨🏾‍❤‍💋‍👨🏼	Kiss: Man, man, medium-dark skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC	E13.1	Minimally Qualified
👨🏾‍❤️‍💋‍👨🏽	Kiss: Man, man, medium-dark skin tone, medium skin tone	People & Body	Family	1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD	E13.1	Fully Qualified
👨🏾‍❤‍💋‍👨🏽	Kiss: Man, man, medium-dark skin tone, medium skin tone	People & Body	Family	1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD	E13.1	Minimally Qualified
👨🏾‍❤️‍💋‍👨🏾	Kiss: Man, man, medium-dark skin tone	People & Body	Family	1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE	E13.1	Fully Qualified
👨🏾‍❤‍💋‍👨🏾	Kiss: Man, man, medium-dark skin tone	People & Body	Family	1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE	E13.1	Minimally Qualified
👨🏾‍❤️‍💋‍👨🏿	Kiss: Man, man, medium-dark skin tone, dark skin tone	People & Body	Family	1F468 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF	E13.1	Fully Qualified
👨🏾‍❤‍💋‍👨🏿	Kiss: Man, man, medium-dark skin tone, dark skin tone	People & Body	Family	1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF	E13.1	Minimally Qualified
👨🏿‍❤️‍💋‍👨🏻	Kiss: Man, man, dark skin tone, light skin tone	People & Body	Family	1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FB	E13.1	Fully Qualified
👨🏿‍❤‍💋‍👨🏻	Kiss: Man, man, dark skin tone, light skin tone	People & Body	Family	1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB	E13.1	Minimally Qualified
👨🏿‍❤️‍💋‍👨🏼	Kiss: Man, man, dark skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FC	E13.1	Fully Qualified
👨🏿‍❤‍💋‍👨🏼	Kiss: Man, man, dark skin tone, medium-light skin tone	People & Body	Family	1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC	E13.1	Minimally Qualified
👨🏿‍❤️‍💋‍👨🏽	Kiss: Man, man, dark skin tone, medium skin tone	People & Body	Family	1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FD	E13.1	Fully Qualified
👨🏿‍❤‍💋‍👨🏽	Kiss: Man, man, dark skin tone, medium skin tone	People & Body	Family	1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD	E13.1	Minimally Qualified
👨🏿‍❤️‍💋‍👨🏾	Kiss: Man, man, dark skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FE	E13.1	Fully Qualified
👨🏿‍❤‍💋‍👨🏾	Kiss: Man, man, dark skin tone, medium-dark skin tone	People & Body	Family	1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE	E13.1	Minimally Qualified
👨🏿‍❤️‍💋‍👨🏿	Kiss: Man, man, dark skin tone	People & Body	Family	1F468 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F468 1F3FF	E13.1	Fully Qualified
👨🏿‍❤‍💋‍👨🏿	Kiss: Man, man, dark skin tone	People & Body	Family	1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF	E13.1	Minimally Qualified
👩🏻‍❤️‍💋‍👩🏻	Kiss: Woman, woman, light skin tone	People & Body	Family	1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB	E13.1	Fully Qualified
👩🏻‍❤‍💋‍👩🏻	Kiss: Woman, woman, light skin tone	People & Body	Family	1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FB	E13.1	Minimally Qualified
👩🏻‍❤️‍💋‍👩🏼	Kiss: Woman, woman, light skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC	E13.1	Fully Qualified
👩🏻‍❤‍💋‍👩🏼	Kiss: Woman, woman, light skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FC	E13.1	Minimally Qualified
👩🏻‍❤️‍💋‍👩🏽	Kiss: Woman, woman, light skin tone, medium skin tone	People & Body	Family	1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD	E13.1	Fully Qualified
👩🏻‍❤‍💋‍👩🏽	Kiss: Woman, woman, light skin tone, medium skin tone	People & Body	Family	1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FD	E13.1	Minimally Qualified
👩🏻‍❤️‍💋‍👩🏾	Kiss: Woman, woman, light skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE	E13.1	Fully Qualified
👩🏻‍❤‍💋‍👩🏾	Kiss: Woman, woman, light skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FE	E13.1	Minimally Qualified
👩🏻‍❤️‍💋‍👩🏿	Kiss: Woman, woman, light skin tone, dark skin tone	People & Body	Family	1F469 1F3FB 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FF	E13.1	Fully Qualified
👩🏻‍❤‍💋‍👩🏿	Kiss: Woman, woman, light skin tone, dark skin tone	People & Body	Family	1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FF	E13.1	Minimally Qualified
👩🏼‍❤️‍💋‍👩🏻	Kiss: Woman, woman, medium-light skin tone, light skin tone	People & Body	Family	1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB	E13.1	Fully Qualified
👩🏼‍❤‍💋‍👩🏻	Kiss: Woman, woman, medium-light skin tone, light skin tone	People & Body	Family	1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FB	E13.1	Minimally Qualified
👩🏼‍❤️‍💋‍👩🏼	Kiss: Woman, woman, medium-light skin tone	People & Body	Family	1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC	E13.1	Fully Qualified
👩🏼‍❤‍💋‍👩🏼	Kiss: Woman, woman, medium-light skin tone	People & Body	Family	1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FC	E13.1	Minimally Qualified
👩🏼‍❤️‍💋‍👩🏽	Kiss: Woman, woman, medium-light skin tone, medium skin tone	People & Body	Family	1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD	E13.1	Fully Qualified
👩🏼‍❤‍💋‍👩🏽	Kiss: Woman, woman, medium-light skin tone, medium skin tone	People & Body	Family	1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FD	E13.1	Minimally Qualified
👩🏼‍❤️‍💋‍👩🏾	Kiss: Woman, woman, medium-light skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE	E13.1	Fully Qualified
👩🏼‍❤‍💋‍👩🏾	Kiss: Woman, woman, medium-light skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FE	E13.1	Minimally Qualified
👩🏼‍❤️‍💋‍👩🏿	Kiss: Woman, woman, medium-light skin tone, dark skin tone	People & Body	Family	1F469 1F3FC 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FF	E13.1	Fully Qualified
👩🏼‍❤‍💋‍👩🏿	Kiss: Woman, woman, medium-light skin tone, dark skin tone	People & Body	Family	1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FF	E13.1	Minimally Qualified
👩🏽‍❤️‍💋‍👩🏻	Kiss: Woman, woman, medium skin tone, light skin tone	People & Body	Family	1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB	E13.1	Fully Qualified
👩🏽‍❤‍💋‍👩🏻	Kiss: Woman, woman, medium skin tone, light skin tone	People & Body	Family	1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FB	E13.1	Minimally Qualified
👩🏽‍❤️‍💋‍👩🏼	Kiss: Woman, woman, medium skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC	E13.1	Fully Qualified
👩🏽‍❤‍💋‍👩🏼	Kiss: Woman, woman, medium skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FC	E13.1	Minimally Qualified
👩🏽‍❤️‍💋‍👩🏽	Kiss: Woman, woman, medium skin tone	People & Body	Family	1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD	E13.1	Fully Qualified
👩🏽‍❤‍💋‍👩🏽	Kiss: Woman, woman, medium skin tone	People & Body	Family	1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FD	E13.1	Minimally Qualified
👩🏽‍❤️‍💋‍👩🏾	Kiss: Woman, woman, medium skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE	E13.1	Fully Qualified
👩🏽‍❤‍💋‍👩🏾	Kiss: Woman, woman, medium skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FE	E13.1	Minimally Qualified
👩🏽‍❤️‍💋‍👩🏿	Kiss: Woman, woman, medium skin tone, dark skin tone	People & Body	Family	1F469 1F3FD 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FF	E13.1	Fully Qualified
👩🏽‍❤‍💋‍👩🏿	Kiss: Woman, woman, medium skin tone, dark skin tone	People & Body	Family	1F469 1F3FD 200D 2764 200D 1F48B 200D 1F469 1F3FF	E13.1	Minimally Qualified
👩🏾‍❤️‍💋‍👩🏻	Kiss: Woman, woman, medium-dark skin tone, light skin tone	People & Body	Family	1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB	E13.1	Fully Qualified
👩🏾‍❤‍💋‍👩🏻	Kiss: Woman, woman, medium-dark skin tone, light skin tone	People & Body	Family	1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FB	E13.1	Minimally Qualified
👩🏾‍❤️‍💋‍👩🏼	Kiss: Woman, woman, medium-dark skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC	E13.1	Fully Qualified
👩🏾‍❤‍💋‍👩🏼	Kiss: Woman, woman, medium-dark skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FC	E13.1	Minimally Qualified
👩🏾‍❤️‍💋‍👩🏽	Kiss: Woman, woman, medium-dark skin tone, medium skin tone	People & Body	Family	1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD	E13.1	Fully Qualified
👩🏾‍❤‍💋‍👩🏽	Kiss: Woman, woman, medium-dark skin tone, medium skin tone	People & Body	Family	1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FD	E13.1	Minimally Qualified
👩🏾‍❤️‍💋‍👩🏾	Kiss: Woman, woman, medium-dark skin tone	People & Body	Family	1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE	E13.1	Fully Qualified
👩🏾‍❤‍💋‍👩🏾	Kiss: Woman, woman, medium-dark skin tone	People & Body	Family	1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FE	E13.1	Minimally Qualified
👩🏾‍❤️‍💋‍👩🏿	Kiss: Woman, woman, medium-dark skin tone, dark skin tone	People & Body	Family	1F469 1F3FE 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FF	E13.1	Fully Qualified
👩🏾‍❤‍💋‍👩🏿	Kiss: Woman, woman, medium-dark skin tone, dark skin tone	People & Body	Family	1F469 1F3FE 200D 2764 200D 1F48B 200D 1F469 1F3FF	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👩🏻	Kiss: Woman, woman, dark skin tone, light skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FB	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👩🏻	Kiss: Woman, woman, dark skin tone, light skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FB	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👩🏼	Kiss: Woman, woman, dark skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FC	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👩🏼	Kiss: Woman, woman, dark skin tone, medium-light skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FC	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👩🏽	Kiss: Woman, woman, dark skin tone, medium skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FD	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👩🏽	Kiss: Woman, woman, dark skin tone, medium skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FD	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👩🏾	Kiss: Woman, woman, dark skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FE	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👩🏾	Kiss: Woman, woman, dark skin tone, medium-dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FE	E13.1	Minimally Qualified
👩🏿‍❤️‍💋‍👩🏿	Kiss: Woman, woman, dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 FE0F 200D 1F48B 200D 1F469 1F3FF	E13.1	Fully Qualified
👩🏿‍❤‍💋‍👩🏿	Kiss: Woman, woman, dark skin tone	People & Body	Family	1F469 1F3FF 200D 2764 200D 1F48B 200D 1F469 1F3FF	E13.1	Minimally Qualified
💑🏻	Couple with heart: Light skin tone	People & Body	Family	1F491 1F3FB	E13.1	Fully Qualified
💑🏼	Couple with heart: Medium-light skin tone	People & Body	Family	1F491 1F3FC	E13.1	Fully Qualified
💑🏽	Couple with heart: Medium skin tone	People & Body	Family	1F491 1F3FD	E13.1	Fully Qualified
💑🏾	Couple with heart: Medium-dark skin tone	People & Body	Family	1F491 1F3FE	E13.1	Fully Qualified
💑🏿	Couple with heart: Dark skin tone	People & Body	Family	1F491 1F3FF	E13.1	Fully Qualified
🧑🏻‍❤️‍🧑🏼	Couple with heart: Person, person, light skin tone, medium-light skin tone	People & Body	Family	1F9D1 1F3FB 200D 2764 FE0F 200D 1F9D1 1F3FC	E13.1	Fully Qualified
🧑🏻‍❤‍🧑🏼	Couple with heart: Person, person, light skin tone, medium-light skin tone	People & Body	Family	1F9D1 1F3FB 200D 2764 200D 1F9D1 1F3FC	E13.1	Minimally Qualified
